,A,B,Ratio
1070, MSc Management,Management,100
1071, MSc Management,Management,100
1072, MSc Management,Management,100
1073, MSc Management,Management,100
1074, MSc Management,Management,100
1075, MSc Management,Management,100
1076, MSc Management,Management,100
1077, MSc Management,Management,100
1078, MSc Management,Management,100
1079, MSc Management,Management,100
1080, MSc Management,Management,100
1081, MSc Management,Management,100
1082, MSc Management,Management,100
1083, MSc Management,Management,100
1084, MSc Management,Management,100
1085, MSc Management,Management,100
1086, MSc Management,Management,100
1087, MSc Management,Management,100
1088, MSc Management,Management,100
1089, MSc Management,Management,100
1090, MSc Management,Management,100
1091, MSc Management,Management,100
1092, MSc Management,Management,100
1093, MSc Management,Management,100
1094, MSc Management,Management,100
1095, MSc Management,Management,100
1096, MSc Management,Management,100
1097, MSc Management,Management,100
1098, MSc Management,Management,100
1099, MSc Management,Management,100
1100, MSc Management,Management,100
1101, MSc Management,Management,100
1102, MSc Management,Management,100
1103, MSc Management,Management,100
1104, MSc Management,Management,100
1105, MSc Management,Management,100
1106, MSc Management,Management,100
1107, MSc Management,Management,100
1108, MSc Management,Management,100
1109, MSc Management,Management,100
1110, MSc Management,Management,100
1111, MSc Management,Management,100
1112, MSc Management,Management,100
1113, MSc Management,Management,100
1114, MSc Management,Management,100
1115, MSc Management,Management,100
1116, MSc Management,Management,100
1117, MSc Management,Management,100
1118, MSc Management,Management,100
1119, MSc Management,Management,100
1120, MSc Management,Management,100
1121, MSc Management,Management,100
1122, MSc Management,Management,100
1123, MSc Management,Management,100
1124, MSc Management,Management,100
1125, MSc Management,Management,100
1126, MSc Management,Management,100
1127, MSc Management,Management,100
1128, MSc Management,Management,100
1129, MSc Management,Management,100
1130, MSc Management,Management,100
1131, MSc Management,Management,100
1132, MSc Management,Management,100
1133, MSc Management,Management,100
1134, MSc Management,Management,100
1135, MSc Management,Management,100
1136, MSc Management,Management,100
1137, MSc Management,Management,100
1138, MSc Management,Management,100
1139, MSc Management,Management,100
1140, MSc Management,Management,100
1141, MSc Management,Management,100
1142, MSc Management,Management,100
1143, MSc Management,Management,100
1144, MSc Management,Management,100
1145, MSc Management,Management,100
1146, MSc Management,Management,100
1147, MSc Management,Management,100
1148, MSc Management,Management,100
1149, MSc Management,Management,100
1150, MSc Management,Management,100
1151, MSc Management,Management,100
1152, MSc Management,Management,100
1153, MSc Management,Management,100
1154, MSc Management,Management,100
1155, MSc Management,Management,100
1156, MSc Management,Management,100
1157, MSc Management,Management,100
1158, MSc Management,Management,100
1159, MSc Management,Management,100
1160, MSc Management,Management,100
1161, MSc Management,Management,100
1162, MSc Management,Management,100
1163, MSc Management,Management,100
1164, MSc Management,Management,100
1165, MSc Management,Management,100
1166, MSc Management,Management,100
1167, MSc Management,Management,100
1168, MSc Management,Management,100
1169, MSc Management,Management,100
1170, MSc Management,Management,100
1171, MSc Management,Management,100
1172, MSc Management,Management,100
1173, MSc Management,Management,100
1174, MSc Management,Management,100
1175, MSc Management,Management,100
1176, MSc Management,Management,100
1177, MSc Management,Management,100
1178, MSc Management,Management,100
1179, MSc Management,Management,100
1180, MSc Management,Management,100
1181, MSc Management,Management,100
1182, MSc Management,Management,100
1183, MSc Management,Management,100
1184, MSc Management,Management,100
1185, MSc Management,Management,100
1186, MSc Management,Management,100
1187, MSc Management,Management,100
1188, MSc Management,Management,100
1189, MSc Management,Management,100
1190, MSc Management,Management,100
1191, MSc Management,Management,100
1192, MSc Management,Management,100
1193, MSc Management,Management,100
1194, MSc Management,Management,100
1195, MSc Management,Management,100
1196, MSc Management,Management,100
1197, MSc Management,Management,100
1198, MSc Management,Management,100
1199, MSc Management,Management,100
1200, MSc Management,Management,100
1201, MSc Management,Management,100
1202, MSc Management,Management,100
1203, MSc Management,Management,100
1204, MSc Management,Management,100
1205, MSc Management,Management,100
1206, MSc Management,Management,100
1207, MSc Management,Management,100
1208, MSc Management,Management,100
1209, MSc Management,Management,100
1210, MSc Management,Management,100
1211, MSc Management,Management,100
1212, MSc Management,Management,100
1213, MSc Management,Management,100
1214, MSc Management,Management,100
1215, MSc Management,Management,100
1216, MSc Management,Management,100
1217, MSc Management,Management,100
1218, MSc Management,Management,100
1219, MSc Management,Management,100
1220, MSc Management,Management,100
1221, MSc Management,Management,100
1222, MSc Management,Management,100
1223, MSc Management,Management,100
1224, MSc Management,Management,100
1225, MSc Management,Management,100
1226, MSc Management,Management,100
1227, MSc Management,Management,100
1228, MSc Management,Management,100
1229, MSc Management,Management,100
1230, MSc Management,Management,100
1231, MSc Management,Management,100
1232, MSc Management,Management,100
1233, MSc Management,Management,100
1234, MSc Management,Management,100
1235, MSc Management,Management,100
1236, MSc Management,Management,100
1237, MSc Management,Management,100
1238, MSc Management,Management,100
1239, MSc Management,Management,100
1240, MSc Management,Management,100
1241, MSc Management,Management,100
1242, MSc Management,Management,100
1243, MSc Management,Management,100
1244, MSc Management,Management,100
1245, MSc Management,Management,100
